Source,Target,Weight
Georgiana,Mr. Phillips,0.0
Georgiana,Mrs. Phillips,0.0
Georgiana,Fitzwilliam,0.012345679012345678
Georgiana,Colonel Forster,0.0
Georgiana,Mrs. Forster,0.0
Georgiana,Mr. Jones,0.0
Georgiana,Lady Catherine,0.002570694087403599
Collins,Mr. Darcy,0.13987284287011809
Collins,Mr. Bingley,0.08087091757387248
Collins,Elizabeth,0.06062389640965274
Collins,Miss Bingley,0.016216216216216217
Collins,Lydia,0.050119331742243436
Collins,Catherine,0.1539509536784741
Collins,Mary,0.05010438413361169
Collins,Georgiana,0.022727272727272728
Collins,Collins,0.0
Collins,Charlotte,0.07166337935568705
Collins,Mr. Wickham,0.06962025316455696
Collins,Miss de Bourgh,0.16071428571428573
Collins,Mr. Bennet,0.10059171597633136
Collins,Mrs. Bennet,0.07738095238095238
Collins,Jane,0.04227642276422764
Collins,Louisa,0.0
Collins,Mr. Hurst,0.0
Collins,Lucases,0.0784313725490196
Collins,Miss Lucas,0.12048192771084337
Collins,Sir William,0.13157894736842105
Collins,Mrs. Gardiner,0.010526315789473684
Collins,Mr. Gardiner,0.013513513513513514
Collins,Mr. Phillips,0.0
Collins,Mrs. Phillips,0.1320754716981132
Collins,Fitzwilliam,0.1111111111111111
Collins,Colonel Forster,0.04081632653061224
Collins,Mrs. Forster,0.034482758620689655
Collins,Mr. Jones,0.1111111111111111
Collins,Lady Catherine,0.2544987146529563
Charlotte,Mr. Darcy,0.15622161671207993
Charlotte,Mr. Bingley,0.17573872472783825
Charlotte,Elizabeth,0.3225426721600942
Charlotte,Miss Bingley,0.1945945945945946
Charlotte,Lydia,0.10739856801909307
Charlotte,Catherine,0.11171662125340599
Charlotte,Mary,0.1127348643006263
Charlotte,Georgiana,0.13636363636363635
Charlotte,Collins,0.1330891330891331
Charlotte,Charlotte,0.0
Charlotte,Mr. Wickham,0.13924050632911392
Charlotte,Miss de Bourgh,0.10714285714285714
Charlotte,Mr. Bennet,0.10650887573964497
Charlotte,Mrs. Bennet,0.1488095238095238
Charlotte,Jane,0.19349593495934958
Charlotte,Louisa,0.09090909090909091
Charlotte,Mr. Hurst,0.1794871794871795
Charlotte,Lucases,0.13725490196078433
Charlotte,Miss Lucas,0.1566265060240964
Charlotte,Sir William,0.14035087719298245
Charlotte,Mrs. Gardiner,0.22105263157894736
Charlotte,Mr. Gardiner,0.16216216216216217
Charlotte,Mr. Phillips,0.0
Charlotte,Mrs. Phillips,0.07547169811320754
Charlotte,Fitzwilliam,0.1728395061728395
Charlotte,Colonel Forster,0.061224489795918366
Charlotte,Mrs. Forster,0.034482758620689655
