Source,Target,Weight
Mr. Hurst,Mrs. Gardiner,0.019978194391354204
Mr. Hurst,Mr. Gardiner,0.005357142857142858
Mr. Hurst,Mr. Phillips,0.005357142857142858
Mr. Hurst,Mrs. Phillips,0.02610638851125542
Mr. Hurst,Fitzwilliam,0.010974453260009337
Mr. Hurst,Colonel Forster,0.03443588671433432
Mr. Hurst,Mrs. Forster,0.005357142857142858
Mr. Hurst,Mr. Jones,0.005357142857142858
Lucases,Mr. Darcy,0.01962270365434993
Lucases,Mr. Bingley,0.01642174058209589
Lucases,Elizabeth,0.00892273601157361
Lucases,Miss Bingley,0.033139518745245636
Lucases,Lydia,0.029659468874183227
Lucases,Lady Catherine,0.005357142857142858
Lucases,Mary,0.03391515239497905
Lucases,Georgiana,0.005357142857142858
Lucases,Collins,0.011486182632399915
Lucases,Charlotte,0.023602007208710904
Lucases,Mr. Wickham,0.02919232991732349
Lucases,Miss de Bourgh,0.009190128243364152
Lucases,Mr. Bennet,0.02199295099980669
Lucases,Mrs. Bennet,0.024823822793623704
Lucases,Jane,0.01386477232145577
Lucases,Louisa,0.03251814987042332
Lucases,Mr. Hurst,0.03569531804673765
Lucases,Lucases,0.005357142857142858
Lucases,Miss Lucas,0.030119595137665565
Lucases,Sir William,0.005357142857142858
Lucases,Mrs. Gardiner,0.019978194391354204
Lucases,Mr. Gardiner,0.005357142857142858
Lucases,Mr. Phillips,0.005357142857142858
Lucases,Mrs. Phillips,0.02610638851125542
Lucases,Fitzwilliam,0.010974453260009337
Lucases,Colonel Forster,0.03443588671433432
Lucases,Mrs. Forster,0.005357142857142858
Lucases,Mr. Jones,0.005357142857142858
Miss Lucas,Mr. Darcy,0.028175495571133403
Miss Lucas,Mr. Bingley,0.023567364666825862
Miss Lucas,Elizabeth,0.028612040090975392
Miss Lucas,Miss Bingley,0.03310043480748327
Miss Lucas,Lydia,0.03207200439278831
Miss Lucas,Lady Catherine,0.03867832150476068
Miss Lucas,Mary,0.008702457418177939
Miss Lucas,Georgiana,0.005357142857142858
Miss Lucas,Collins,0.05700914827937382
Miss Lucas,Charlotte,0.10949499099340435
Miss Lucas,Mr. Wickham,0.02919232991732349
Miss Lucas,Miss de Bourgh,0.009190128243364152
Miss Lucas,Mr. Bennet,0.02199295099980669
Miss Lucas,Mrs. Bennet,0.033307165511135016
Miss Lucas,Jane,0.005357142857142858
Miss Lucas,Louisa,0.03251814987042332
Miss Lucas,Mr. Hurst,0.03569531804673765
Miss Lucas,Lucases,0.09856274953847863
Miss Lucas,Miss Lucas,0.005357142857142858
Miss Lucas,Sir William,0.03738627544624201
Miss Lucas,Mrs. Gardiner,0.019978194391354204
Miss Lucas,Mr. Gardiner,0.005357142857142858
Miss Lucas,Mr. Phillips,0.005357142857142858
Miss Lucas,Mrs. Phillips,0.02610638851125542
Miss Lucas,Fitzwilliam,0.010974453260009337
Miss Lucas,Colonel Forster,0.042525262942740234
Miss Lucas,Mrs. Forster,0.005357142857142858
Miss Lucas,Mr. Jones,0.005357142857142858
Sir William,Mr. Darcy,0.028495334627077304
Sir William,Mr. Bingley,0.01943857230554012
Sir William,Elizabeth,0.027574383003813326
Sir William,Miss Bingley,0.02105753888793537
Sir William,Lydia,0.025617345909294265
Sir William,Lady Catherine,0.03381880408282002
Sir William,Mary,0.008702457418177939
Sir William,Georgiana,0.005357142857142858
Sir William,Collins,0.06447542543391237
Sir William,Charlotte,0.04782189349722077
Sir William,Mr. Wickham,0.02919232991732349
Sir William,Miss de Bourgh,0.06259905308678794
Sir William,Mr. Bennet,0.035164926735262024
Sir William,Mrs. Bennet,0.0245672333411465
Sir William,Jane,0.017210430512519328
Sir William,Louisa,0.03251814987042332
Sir William,Mr. Hurst,0.03569531804673765
Sir William,Lucases,0.005357142857142858
Sir William,Miss Lucas,0.03134948190281791
Sir William,Sir William,0.005357142857142858
Sir William,Mrs. Gardiner,0.019978194391354204
Sir William,Mr. Gardiner,0.005357142857142858
Sir William,Mr. Phillips,0.005357142857142858
Sir William,Mrs. Phillips,0.02610638851125542
